nodeId:ID,name,node_type,:LABEL
pancreatic ductal adenocarcinoma,pancreatic ductal adenocarcinoma,disease,Term
RASGAP,RASGAP,gene,Term
M46,M46,gene,Term
ZBTB20,ZBTB20,gene,Term
memory cd8 t cells,memory cd8 t cells,cell type,Term
AP1,AP1,gene,Term
open chromatin,open chromatin,unknown,Term
t cell activation,t cell activation,unknown,Term
MITF,MITF,gene,Term
MT,MT,gene,Term
memory cd8,memory cd8,cell type,Term
FCRN,FCRN,gene,Term
IGG,IGG,gene,Term
IGA,IGA,gene,Term
microbiota,microbiota,unknown,Term
GAS6,GAS6,unknown,Term
PIGR,PIGR,unknown,Term
high-grade glioma,high-grade glioma,pathways,Term
lymphocyte composition,lymphocyte composition,pathways,Term
HTR1A,HTR1A,gene,Term
MAOA,MAOA,gene,Term
immune system development,immune system development,pathways,Term
immune tolerance,immune tolerance,pathways,Term
circulating t cells,circulating t cells,cell type,Term
IRF1,IRF1,gene,Term
IRF2,IRF2,gene,Term
ZFP36L1,ZFP36L1,gene,Term
ATXN2L,ATXN2L,gene,Term
ZC3HAV1,ZC3HAV1,gene,Term
LPS,LPS,gene,Term
AMT,AMT,gene,Term
lasting protective immune responses,lasting protective immune responses,pathways,Term
PIK3,PIK3,gene,Term
tumor t cells,tumor t cells,cell type,Term
anti,anti,cell type,Term
leukemic stem,leukemic stem,cell type,Term
TCIM,TCIM,gene,Term
cm9,cm9,cell type,Term
IL4,IL4,gene,Term
tfh cells,tfh cells,cell type,Term
PTGDS,PTGDS,gene,Term
pgd2,pgd2,unknown,Term
STAT1,STAT1,gene,Term
STAT3,STAT3,gene,Term
PGDS,PGDS,gene,Term
functional,functional,cell type,Term
tst cells,tst cells,cell type,Term
CRISPR-CAS9,CRISPR-CAS9,gene,Term
ARG1,ARG1,gene,Term
immunosuppressive neutrophils,immunosuppressive neutrophils,cell type,Term
major immune suppression,major immune suppression,pathways,Term
newly recruited,newly recruited,cell type,Term
naive neutrophils,naive neutrophils,cell type,Term
CD8 T cell cytotoxicity,CD8 T cell cytotoxicity,unknown,Term
exhausted progenitor,exhausted progenitor,cell type,Term
Texterm,Texterm,unknown,Term
IL-21,IL-21,unknown,Term
effector function-related genes,effector function-related genes,unknown,Term
BATF,BATF,unknown,Term
IRF4,IRF4,gene,Term
chromatin activation,chromatin activation,unknown,Term
IL1B,IL1B,gene,Term
TNFA,TNFA,gene,Term
activated neutrophils,activated neutrophils,cell type,Term
inflammatory monocyte-macrophages,inflammatory monocyte-macrophages,pathways,Term
hyaline membrane formation,hyaline membrane formation,pathways,Term
passive antibody therapy,passive antibody therapy,pathways,Term
tumour-elicited immune responses,tumour-elicited immune responses,pathways,Term
adaptive lymphocytes,adaptive lymphocytes,cell type,Term
innate,innate,cell type,Term
tumour stromal cells,tumour stromal cells,cell type,Term
mechanism-based cancer immunotherapy,mechanism-based cancer immunotherapy,pathways,Term
TGFβ,TGFβ,unknown,Term
uncontrolled immune activity,uncontrolled immune activity,pathways,Term
car t cell,car t cell,cell type,Term
tumor cell killing,tumor cell killing,pathways,Term
small molecule specific,small molecule specific,cell type,Term
ultraviolet light,ultraviolet light,unknown,Term
caging of small molecules,caging of small molecules,unknown,Term
metastasis,metastasis,unknown,Term
recurrence,recurrence,unknown,Term
NK cells,NK cells,unknown,Term
APCs,APCs,unknown,Term
IHs,IHs,unknown,Term
Everolimus,Everolimus,unknown,Term
MB49 cells,MB49 cells,unknown,Term
PD-L1,PD-L1,unknown,Term
Th1 cytokine secretion,Th1 cytokine secretion,unknown,Term
immunosuppression,immunosuppression,unknown,Term
PD-1 inhibitors,PD-1 inhibitors,unknown,Term
tumor immune microenvironment,tumor immune microenvironment,pathways,Term
bortezomib,bortezomib,unknown,Term
TP53,TP53,gene,Term
progenitor cells,progenitor cells,cell type,Term
multipotent progenitors,multipotent progenitors,cell type,Term
monocyte progenitors,monocyte progenitors,cell type,Term
granulocyte,granulocyte,cell type,Term
hematopoietic stem cells,hematopoietic stem cells,cell type,Term
TIL,TIL,gene,Term
PDCD1LG1,PDCD1LG1,gene,Term
exhausted,exhausted,cell type,Term
tils,tils,cell type,Term
type I interferons,type I interferons,unknown,Term
CRK,CRK,gene,Term
CRKII,CRKII,gene,Term
C3G,C3G,gene,Term
CBL,CBL,gene,Term
FPR1,FPR1,gene,Term
LY6G,LY6G,gene,Term
tumour,tumour,cell type,Term
cancer immune evasion,cancer immune evasion,pathways,Term
CD58,CD58,gene,Term
CD2,CD2,gene,Term
CMTM6,CMTM6,gene,Term
gastric carcinoma,gastric carcinoma,disease,Term
csmd3,csmd3,unknown,Term
FAT4,FAT4,gene,Term
FLG,FLG,gene,Term
KMT2C,KMT2C,gene,Term
LRP1B,LRP1B,gene,Term
MUC5B,MUC5B,gene,Term
MUC16,MUC16,gene,Term
PLEC,PLEC,gene,Term
RNF43,RNF43,gene,Term
SYNE1,SYNE1,gene,Term
ttt,ttt,unknown,Term
XIRP2,XIRP2,gene,Term
HRD,HRD,gene,Term
immune balance,immune balance,pathways,Term
IM,IM,gene,Term
ikzf1,ikzf1,unknown,Term
IKZF3,IKZF3,gene,Term
CRBN,CRBN,gene,Term
rhabdoid,rhabdoid,disease,Term
malignancy,malignancy,disease,Term
chordoma,chordoma,disease,Term
TBXT,TBXT,gene,Term
SMARCB1,SMARCB1,gene,Term
BRURP,BRURP,gene,Term
tumor types,tumor types,pathways,Term
tumor endothelial cell anergy,tumor endothelial cell anergy,pathways,Term
pro-inflammatory conditions,pro-inflammatory conditions,pathways,Term
ct23,ct23,unknown,Term
tumor cell viability,tumor cell viability,unknown,Term
tumor cell proliferation,tumor cell proliferation,unknown,Term
tumor cell metastasis,tumor cell metastasis,unknown,Term
tumor cell invasion,tumor cell invasion,unknown,Term
male germ cells,male germ cells,cell type,Term
CAR-T19,CAR-T19,gene,Term
STABT19,STABT19,gene,Term
lysosome-mediated degradation,lysosome-mediated degradation,pathways,Term
STAB-T19,STAB-T19,gene,Term
human induced pluripotent stem cells,human induced pluripotent stem cells,cell type,Term
chronic,chronic,disease,Term
anisakis,anisakis,disease,Term
IGE,IGE,gene,Term
colon,colon,disease,Term
optimal primary expansion,optimal primary expansion,pathways,Term
HLA-DPA1,HLA-DPA1,gene,Term
HLA-DR4,HLA-DR4,gene,Term
TCBUSTER,TCBUSTER,gene,Term
TBC1D3,TBC1D3,gene,Term
primary human cells,primary human cells,cell type,Term
vitro function,vitro function,pathways,Term
vitro evolution approaches,vitro evolution approaches,pathways,Term
CGAS,CGAS,gene,Term
CGAMP,CGAMP,gene,Term
progression-free survival,progression-free survival,unknown,Term
MDC,MDC,gene,Term
MIF,MIF,gene,Term
CCL26,CCL26,gene,Term
NTF3,NTF3,gene,Term
FGF9,FGF9,gene,Term
IP10,IP10,gene,Term
CA19-9,CA19-9,gene,Term
CKB,CKB,gene,Term
LDHA,LDHA,gene,Term
DCP1,DCP1,gene,Term
effector lymphocytes,effector lymphocytes,cell type,Term
vδ2 t cells,vδ2 t cells,cell type,Term
BTN1A1,BTN1A1,gene,Term
effector memory vδ2 t cells,effector memory vδ2 t cells,cell type,Term
effector memory cells,effector memory cells,cell type,Term
adc,adc,cell type,Term
zoledronic acid,zoledronic acid,unknown,Term
tumor-associated fibroblasts,tumor-associated fibroblasts,unknown,Term
crc-taf,crc-taf,unknown,Term
IFNGR1,IFNGR1,gene,Term
peripheral,peripheral,cell type,Term
donor tregs,donor tregs,cell type,Term
human cd4 t cells,human cd4 t cells,cell type,Term
co-mutated lung adenocarcinoma,co-mutated lung adenocarcinoma,pathways,Term
LKB1,LKB1,gene,Term
MHCCLASSI,MHCCLASSI,gene,Term
stress-induced autologous proteins,stress-induced autologous proteins,pathways,Term
endogenous nk cells,endogenous nk cells,cell type,Term
cytotoxic t lymphocytes,cytotoxic t lymphocytes,cell type,Term
ctl,ctl,cell type,Term
virus-derived antigenic peptides,virus-derived antigenic peptides,pathways,Term
E3-19K,E3-19K,gene,Term
TAP,TAP,gene,Term
BRAF,BRAF,gene,Term
pilocytic astrocytoma,pilocytic astrocytoma,disease,Term
IFNA,IFNA,gene,Term
infiltrating t cells,infiltrating t cells,cell type,Term
bladder cancer,bladder cancer,disease,Term
KRT7,KRT7,gene,Term
immune microenvironment,immune microenvironment,unknown,Term
central immune tolerance,central immune tolerance,pathways,Term
NEO,NEO,gene,Term
antigen,antigen,cell type,Term
MSLN,MSLN,gene,Term
CXCL12,CXCL12,gene,Term
colorectal cancer progression,colorectal cancer progression,pathways,Term
colorectal cancer migration,colorectal cancer migration,pathways,Term
HMGCS2,HMGCS2,gene,Term
BHBA,BHBA,gene,Term
KLF5,KLF5,gene,Term
ketogenic diets,ketogenic diets,unknown,Term
squamous cell carcinoma,squamous cell carcinoma,disease,Term
CDK1,CDK1,gene,Term
CD14,CD14,gene,Term
neoplastic cells,neoplastic cells,cell type,Term
cancer immune regulation,cancer immune regulation,pathways,Term
delayed tumor growth,delayed tumor growth,pathways,Term
antitumor responses,antitumor responses,pathways,Term
SIRPA,SIRPA,gene,Term
epithelial cancer cells,epithelial cancer cells,cell type,Term
SIGLEC,SIGLEC,gene,Term
SIGLEC7,SIGLEC7,gene,Term
immune privilege,immune privilege,unknown,Term
MIR,MIR,gene,Term
tcr t cells,tcr t cells,unknown,Term
TOLLIP,TOLLIP,gene,Term
TLR9,TLR9,gene,Term
LR9,LR9,gene,Term
intestinal mucosal intraepithelial lymphocytes,intestinal mucosal intraepithelial lymphocytes,cell type,Term
anticolorectal cancer cells,anticolorectal cancer cells,cell type,Term
mdsc,mdsc,cell type,Term
NKG2D,NKG2D,gene,Term
transforming growth factor-β,transforming growth factor-β,unknown,Term
direct cell-cell contact,direct cell-cell contact,pathways,Term
granzyme b,granzyme b,unknown,Term
BCAT2,BCAT2,gene,Term
proinflammatory cytokine/chemokine-related pathways,proinflammatory cytokine/chemokine-related pathways,pathways,Term
t-cell-chemotaxis pathway,t-cell-chemotaxis pathway,unknown,Term
teffs,teffs,cell type,Term
TH1,TH1,gene,Term
cDC1,cDC1,unknown,Term
CD8+ T cell,CD8+ T cell,unknown,Term
cDC2,cDC2,unknown,Term
CD4+ T cell,CD4+ T cell,unknown,Term
mature regulatory cDCs,mature regulatory cDCs,unknown,Term
T cell responses,T cell responses,unknown,Term
myeloma cells,myeloma cells,cell type,Term
plasma cells,plasma cells,cell type,Term
related plasma cell disorders,related plasma cell disorders,pathways,Term
HIL-6,HIL-6,gene,Term
human immunodeficiency virus type,human immunodeficiency virus type,pathways,Term
ENV,ENV,gene,Term
efficient solid tumor immunotherapy,efficient solid tumor immunotherapy,pathways,Term
meningioma,meningioma,disease,Term
meningioma recurrence risk,meningioma recurrence risk,pathways,Term
circulating tumor cells,circulating tumor cells,cell type,Term
primary tumor sheds cells,primary tumor sheds cells,cell type,Term
aberrant phosphorylation,aberrant phosphorylation,pathways,Term
tumour cells,tumour cells,cell type,Term
CAR19/22,CAR19/22,gene,Term
mild cytokine release syndrome,mild cytokine release syndrome,pathways,Term
adenocarcinoma,adenocarcinoma,disease,Term
PTGERS,PTGERS,gene,Term
tumor initiation,tumor initiation,pathways,Term
tams,tams,cell type,Term
stromal cells,stromal cells,cell type,Term
PTGS1,PTGS1,gene,Term
COX,COX,gene,Term
EP4I,EP4I,gene,Term
fatty acid oxidation,fatty acid oxidation,pathways,Term
tumor metabolism,tumor metabolism,unknown,Term
tumor hypoxia,tumor hypoxia,pathways,Term
hematopoietic progenitor cells,hematopoietic progenitor cells,cell type,Term
erythroid cells,erythroid cells,pathways,Term
hematopoietic spheroids,hematopoietic spheroids,cell type,Term
organoid,organoid,cell type,Term
organoid formation,organoid formation,pathways,Term
hipsc,hipsc,cell type,Term
hipscs,hipscs,cell type,Term
hpcs,hpcs,cell type,Term
spheroids,spheroids,cell type,Term
blood cells,blood cells,cell type,Term
IL18BP,IL18BP,gene,Term
COMT,COMT,gene,Term
significant tumor growth inhibition,significant tumor growth inhibition,pathways,Term
tumor escape,tumor escape,pathways,Term
tumor burden,tumor burden,pathways,Term
tumor effector cells,tumor effector cells,cell type,Term
breast cancer immunotherapies,breast cancer immunotherapies,pathways,Term
γδ t cell,γδ t cell,cell type,Term
virus-induced tumor formation,virus-induced tumor formation,pathways,Term
CXCL13,CXCL13,unknown,Term
bezafibrate,bezafibrate,unknown,Term
T cells,T cells,unknown,Term
peripheral cytotoxic T cells,peripheral cytotoxic T cells,unknown,Term
peroxisome proliferator-activated receptor,peroxisome proliferator-activated receptor,pathways,Term
ZAF,ZAF,gene,Term
TGFBR1,TGFBR1,gene,Term
GF-Β,GF-Β,gene,Term
epigenetic alterations,epigenetic alterations,pathways,Term
gene mutations,gene mutations,pathways,Term
GFI1,GFI1,gene,Term
S1PR1,S1PR1,gene,Term
immature autoreactive cd8 thymocytes,immature autoreactive cd8 thymocytes,cell type,Term
mature cd8 t cells,mature cd8 t cells,cell type,Term
cd8 t,cd8 t,cell type,Term
PD-L2,PD-L2,gene,Term
cytotoxic cd8 t cells,cytotoxic cd8 t cells,cell type,Term
PMHC,PMHC,gene,Term
TCRS,TCRS,gene,Term
antigen presenting cells,antigen presenting cells,cell type,Term
VIF,VIF,gene,Term
APOBEC3G,APOBEC3G,gene,Term
MC46,MC46,gene,Term
hiv-1 replication,hiv-1 replication,unknown,Term
leukemic stem cells,leukemic stem cells,cell type,Term
IL1RAP,IL1RAP,gene,Term
BIF002,BIF002,unknown,Term
toxic shock syndrome,toxic shock syndrome,disease,Term
GP41,GP41,gene,Term
PLA2G1B,PLA2G1B,gene,Term
GC1QR,GC1QR,gene,Term
GC1Q,GC1Q,gene,Term
adoptively transferred,adoptively transferred,cell type,Term
PLK4,PLK4,unknown,Term
PRMT5,PRMT5,unknown,Term
EZH2,EZH2,gene,Term
H3K27me3,H3K27me3,unknown,Term
cytokines and chemokines,cytokines and chemokines,unknown,Term
polyploidy,polyploidy,unknown,Term
defective cytokinesis,defective cytokinesis,unknown,Term
DNA damage,DNA damage,unknown,Term
histone modification,histone modification,unknown,Term
PRMT5 phosphorylation,PRMT5 phosphorylation,unknown,Term
PLK4 inhibition,PLK4 inhibition,unknown,Term
AML growth,AML growth,unknown,Term
leukemic burden,leukemic burden,unknown,Term
anti-CD47 antibody,anti-CD47 antibody,unknown,Term
AML cells,AML cells,unknown,Term
PLK4 inhibition and anti-CD47 antibody,PLK4 inhibition and anti-CD47 antibody,unknown,Term
animal survival,animal survival,unknown,Term
program cell death protein,program cell death protein,pathways,Term
gc b cells,gc b cells,cell type,Term
memory b cells,memory b cells,cell type,Term
plasmablasts,plasmablasts,cell type,Term
activated b cells,activated b cells,unknown,Term
germinal centers,germinal centers,cell type,Term
gcs,gcs,cell type,Term
vaccine-induced long-term antibody-mediated immunity,vaccine-induced long-term antibody-mediated immunity,pathways,Term
antibody-secreting cells,antibody-secreting cells,pathways,Term
CD1D,CD1D,gene,Term
NATURAL KILLER,NATURAL KILLER,gene,Term
KT,KT,gene,Term
mecs,mecs,cell type,Term
mammary epithelial cells,mammary epithelial cells,cell type,Term
pregnancy,pregnancy,cell type,Term
post,post,cell type,Term
post-pregnancy mecs,post-pregnancy mecs,unknown,Term
mammary oncogenesis,mammary oncogenesis,unknown,Term
PIEZO2,PIEZO2,gene,Term
IL15RA,IL15RA,gene,Term
JAK2,JAK2,gene,Term
CXCR6,CXCR6,gene,Term
HLA-DQA1,HLA-DQA1,gene,Term
HLA-A,HLA-A,gene,Term
rapid proteolytic degradation,rapid proteolytic degradation,pathways,Term
VAN,VAN,gene,Term
urokinase-type plasminogen activator receptor,urokinase-type plasminogen activator receptor,pathways,Term
dgc,dgc,cell type,Term
anti-uPAR,anti-uPAR,unknown,Term
anti-uPAR and anti-PD-1,anti-uPAR and anti-PD-1,unknown,Term
urokinase-type plasminogen activator receptor-expressing T cells,urokinase-type plasminogen activator receptor-expressing T cells,unknown,Term
pro-inflammatory programs,pro-inflammatory programs,pathways,Term
typeiandiiinterferferons,typeiandiiinterferferons,unknown,Term
IFN,IFN,gene,Term
failure,failure,disease,Term
end-stage organ failure,end-stage organ failure,pathways,Term
rejection,rejection,disease,Term
adaptive alloimmune responses,adaptive alloimmune responses,pathways,Term
injury,injury,disease,Term
mdscs,mdscs,unknown,Term
monocyte,monocyte,cell type,Term
cancer immunosurveillance,cancer immunosurveillance,pathways,Term
human t cells,human t cells,cell type,Term
GZMB,GZMB,gene,Term
ctls,ctls,cell type,Term
diverse memory t cell populations,diverse memory t cell populations,cell type,Term
AREG,AREG,gene,Term
ovarian pathogenesis,ovarian pathogenesis,pathways,Term
treg,treg,cell type,Term
inhibitory immune cells,inhibitory immune cells,pathways,Term
s-531011,s-531011,unknown,Term
strong antitumor immunity,strong antitumor immunity,pathways,Term
potent antitumor activity,potent antitumor activity,pathways,Term
potent antibody-dependent cell-mediated cytotoxicity activity,potent antibody-dependent cell-mediated cytotoxicity activity,pathways,Term
allogeneic hematopoietic stem cell transplantation,allogeneic hematopoietic stem cell transplantation,pathways,Term
donor chimerism,donor chimerism,cell type,Term
immunosuppressive tumor associated macrophages,immunosuppressive tumor associated macrophages,cell type,Term
