nodeId:ID,name,node_type,:LABEL
regulatory,regulatory,cell type,Term
lipid-binding partners,lipid-binding partners,pathways,Term
functional,functional,cell type,Term
nk macs,nk macs,cell type,Term
anticancer immune responses,anticancer immune responses,pathways,Term
tumour cell death,tumour cell death,pathways,Term
CGRANULES,CGRANULES,gene,Term
TEALFLUORESCENTPROTEIN,TEALFLUORESCENTPROTEIN,gene,Term
CCMOTIFLIGAND5,CCMOTIFLIGAND5,gene,Term
BDKRB1,BDKRB1,gene,Term
ADORA,ADORA,gene,Term
PD-L2,PD-L2,unknown,Term
nsclc,nsclc,cell type,Term
lung cancer cells,lung cancer cells,cell type,Term
non-small cell lung cancer,non-small cell lung cancer,disease,Term
lung,lung,disease,Term
peripheral blood immune system,peripheral blood immune system,pathways,Term
STAT1,STAT1,gene,Term
tc cells,tc cells,cell type,Term
cervical cancer,cervical cancer,disease,Term
glioblastoma,glioblastoma,unknown,Term
IL33,IL33,gene,Term
MMP9,MMP9,gene,Term
MHCCLASSI,MHCCLASSI,gene,Term
macrophage,macrophage,cell type,Term
activated macrophages,activated macrophages,cell type,Term
inflammatory immune effector cells,inflammatory immune effector cells,cell type,Term
effector t cells,effector t cells,cell type,Term
autologous lymphocytes,autologous lymphocytes,cell type,Term
differentiated,differentiated,cell type,Term
MS4A1,MS4A1,gene,Term
CRISPR-CAS9,CRISPR-CAS9,gene,Term
RPLP0,RPLP0,gene,Term
resting primary natural killer,resting primary natural killer,cell type,Term
steady state tissue homeostasis,steady state tissue homeostasis,pathways,Term
ICAM1,ICAM1,gene,Term
ITGAL,ITGAL,gene,Term
LFA1,LFA1,gene,Term
ERBB2,ERBB2,gene,Term
viral infections,viral infections,disease,Term
infected host cells,infected host cells,cell type,Term
heightened cytokine release,heightened cytokine release,pathways,Term
pro-inflammatory cytokine,pro-inflammatory cytokine,unknown,Term
viral RNA,viral RNA,unknown,Term
MIR27A,MIR27A,gene,Term
MIR27B,MIR27B,gene,Term
MIR369,MIR369,gene,Term
MIR491,MIR491,gene,Term
anti-viral activity,anti-viral activity,pathways,Term
anti-viral therapies,anti-viral therapies,pathways,Term
mdsc,mdsc,cell type,Term
DCs,DCs,unknown,Term
type 1 DCs,type 1 DCs,unknown,Term
type 2 DCs,type 2 DCs,unknown,Term
FLT3L,FLT3L,gene,Term
CSF-2,CSF-2,unknown,Term
favorable anticancer responses,favorable anticancer responses,pathways,Term
effective anticancer immunity,effective anticancer immunity,pathways,Term
PD-1,PD-1,unknown,Term
PKM2,PKM2,gene,Term
liver injury,liver injury,disease,Term
AMPK,AMPK,gene,Term
obesity-induced inflammation,obesity-induced inflammation,pathways,Term
ilc,ilc,cell type,Term
E4F1,E4F1,gene,Term
ZEB2,ZEB2,gene,Term
CGN,CGN,gene,Term
ALOX5,ALOX5,gene,Term
CXCL16,CXCL16,gene,Term
biliary duct carcinogenesis,biliary duct carcinogenesis,pathways,Term
biliary tract cancer,biliary tract cancer,pathways,Term
activated inkt cells,activated inkt cells,cell type,Term
pancreatic cancer,pancreatic cancer,disease,Term
tumor associated macrophages,tumor associated macrophages,cell type,Term
higher proliferation,higher proliferation,pathways,Term
tumor immunity,tumor immunity,pathways,Term
induced pluripotent stem cells,induced pluripotent stem cells,cell type,Term
cytotoxic lymphocytes,cytotoxic lymphocytes,cell type,Term
guided differentiation,guided differentiation,pathways,Term
precise multigene engineering,precise multigene engineering,pathways,Term
ebv,ebv,unknown,Term
tumour cells,tumour cells,cell type,Term
prostate cancer,prostate cancer,disease,Term
LLT1,LLT1,gene,Term
NKRP1A,NKRP1A,unknown,Term
triple-negative breast cancer,triple-negative breast cancer,disease,Term
multiple myeloma,multiple myeloma,pathways,Term
CS1,CS1,gene,Term
2B4,2B4,gene,Term
CD244,CD244,gene,Term
SLAMF4,SLAMF4,gene,Term
CD319,CD319,unknown,Term
SLAMF7,SLAMF7,unknown,Term
IFN-g,IFN-g,unknown,Term
NKR1A,NKR1A,unknown,Term
CD161,CD161,gene,Term
Empliciti,Empliciti,unknown,Term
myeloma cells,myeloma cells,cell type,Term
CAR cells,CAR cells,unknown,Term
BENZAMIDE,BENZAMIDE,gene,Term
ULBP1,ULBP1,gene,Term
IFIT1,IFIT1,gene,Term
MSD1,MSD1,gene,Term
cytotoxicity,cytotoxicity,unknown,Term
human primary nk cells,human primary nk cells,cell type,Term
rhabdomyosarcoma,rhabdomyosarcoma,disease,Term
FCGAMR,FCGAMR,gene,Term
CD107A,CD107A,gene,Term
effector lymphocytes,effector lymphocytes,cell type,Term
SHFM1,SHFM1,gene,Term
cell growth,cell growth,pathways,Term
inflammatory skin disease,inflammatory skin disease,disease,Term
atopic dermatitis,atopic dermatitis,disease,Term
immune-mediated tumor control,immune-mediated tumor control,pathways,Term
CD96,CD96,gene,Term
CHIT1,CHIT1,gene,Term
HGNC:0000001,HGNC:0000001,gene,Term
primary human immune cells,primary human immune cells,cell type,Term
LR2,LR2,gene,Term
classical risk factors alcohol,classical risk factors alcohol,pathways,Term
hnscc,hnscc,unknown,Term
hpv,hpv,cell type,Term
opsc,opsc,unknown,Term
ST2,ST2,gene,Term
eosinophils,eosinophils,cell type,Term
ITUXIMAB,ITUXIMAB,gene,Term
XICABTAGENE,XICABTAGENE,gene,Term
CILOLEUCEL,CILOLEUCEL,gene,Term
BREXUCABTAGENEAUTOLEUCEL,BREXUCABTAGENEAUTOLEUCEL,gene,Term
LISOCABTAGENE,LISOCABTAGENE,gene,Term
tisagenlecleucel,tisagenlecleucel,unknown,Term
contact inhibition,contact inhibition,pathways,Term
SMN1,SMN1,gene,Term
host immune cells,host immune cells,cell type,Term
MHCCLASSIALPHA,MHCCLASSIALPHA,gene,Term
B2M,B2M,gene,Term
cancer control,cancer control,pathways,Term
tumor-suppressing senescence,tumor-suppressing senescence,pathways,Term
GP120ALUMVA,GP120ALUMVA,gene,Term
SIVMAC251,SIVMAC251,gene,Term
CD14,CD14,gene,Term
plasmablasts,plasmablasts,cell type,Term
GP120,GP120,gene,Term
SIV,SIV,gene,Term
GP120VAC,GP120VAC,gene,Term
SIMAC25,SIMAC25,gene,Term
K2AVAC,K2AVAC,gene,Term
classical,classical,cell type,Term
nkg2a,nkg2a,unknown,Term
nk cytotoxic,nk cytotoxic,cell type,Term
lymphoma,lymphoma,disease,Term
RITUXIMAB,RITUXIMAB,gene,Term
ATP7A,ATP7A,gene,Term
PD-L1,PD-L1,unknown,Term
STAT3,STAT3,gene,Term
copper chelators,copper chelators,unknown,Term
CTR-1,CTR-1,unknown,Term
adaptive nk cells,adaptive nk cells,unknown,Term
ZAP70,ZAP70,gene,Term
SU72,SU72,gene,Term
SSU72,SSU72,gene,Term
GZMK,GZMK,gene,Term
IL17A,IL17A,gene,Term
solid,solid,disease,Term
GM3,GM3,gene,Term
antitumor vaccine candidates,antitumor vaccine candidates,pathways,Term
ILC1S,ILC1S,gene,Term
natural killer t,natural killer t,cell type,Term
myeloma pathnogenesis,myeloma pathnogenesis,unknown,Term
myeloma pathogenesis,myeloma pathogenesis,pathways,Term
CAR19,CAR19,gene,Term
KIR2DL1,KIR2DL1,gene,Term
HLA-C,HLA-C,gene,Term
C*0501,C*0501,gene,Term
fetal trophoblast cells,fetal trophoblast cells,cell type,Term
uterine arterial remodeling,uterine arterial remodeling,unknown,Term
uterine NK cell function,uterine NK cell function,unknown,Term
transcriptional expression,transcriptional expression,unknown,Term
C0501,C0501,gene,Term
intercellular communication,intercellular communication,unknown,Term
FGR,FGR,unknown,Term
evasion strategies,evasion strategies,pathways,Term
HSPA1A,HSPA1A,gene,Term
programmed cell death,programmed cell death,pathways,Term
lysosomal cell death,lysosomal cell death,unknown,Term
apoptosis,apoptosis,unknown,Term
angiogenesis,angiogenesis,unknown,Term
antitumor innate and adaptive immune responses,antitumor innate and adaptive immune responses,unknown,Term
HDAC,HDAC,gene,Term
XPO1,XPO1,gene,Term
TNFRSF10A,TNFRSF10A,gene,Term
DR5,DR5,gene,Term
IL4,IL4,gene,Term
CD40LG,CD40LG,gene,Term
GEM,GEM,gene,Term
nnktl,nnktl,cell type,Term
TΑ1,TΑ1,gene,Term
NKR-P1B,NKR-P1B,gene,Term
ITGB2,ITGB2,gene,Term
ITGA1,ITGA1,gene,Term
RANZYME,RANZYME,gene,Term
tumor immunosurveillance,tumor immunosurveillance,pathways,Term
cancer biology,cancer biology,pathways,Term
IFN,IFN,gene,Term
antitumoral immunity,antitumoral immunity,unknown,Term
cell therapy,cell therapy,pathways,Term
nonkilling nk cells,nonkilling nk cells,cell type,Term
iNKT cells,iNKT cells,unknown,Term
IgG,IgG,unknown,Term
MUC1,MUC1,gene,Term
thyroiditis,thyroiditis,disease,Term
effector memory cd8 t cells,effector memory cd8 t cells,cell type,Term
pre-existing thyroiditis,pre-existing thyroiditis,pathways,Term
tertiary lymphoid structures,tertiary lymphoid structures,unknown,Term
FCARMS,FCARMS,gene,Term
defucosylated antibodies,defucosylated antibodies,unknown,Term
T CELL RECEPTOR GAMMA DELTA,T CELL RECEPTOR GAMMA DELTA,gene,Term
BCSC,BCSC,unknown,Term
GDT,GDT,gene,Term
MCL-1,MCL-1,unknown,Term
dMCL1-2,dMCL1-2,unknown,Term
GW280264X,GW280264X,unknown,Term
ADAM,ADAM,gene,Term
NSC,NSC,unknown,Term
BCL2L1,BCL2L1,gene,Term
lytic granule,lytic granule,unknown,Term
ABT-199,ABT-199,gene,Term
AML cells,AML cells,unknown,Term
increased tumor rejection,increased tumor rejection,pathways,Term
reduced tumor incidence,reduced tumor incidence,pathways,Term
melanoma tumour burden,melanoma tumour burden,pathways,Term
exercise,exercise,unknown,Term
melanoma inoculation,melanoma inoculation,pathways,Term
natural killer cell-based immunotherapy,natural killer cell-based immunotherapy,unknown,Term
relapse,relapse,unknown,Term
LY49H,LY49H,gene,Term
ILC1-like NK cells,ILC1-like NK cells,unknown,Term
conventional type 1 dendritic cells,conventional type 1 dendritic cells,unknown,Term
antigen-specific T cell priming,antigen-specific T cell priming,unknown,Term
BATF3,BATF3,gene,Term
mcmv,mcmv,cell type,Term
cnk cells,cnk cells,cell type,Term
breast cancer immunotherapy,breast cancer immunotherapy,pathways,Term
tnbc,tnbc,cell type,Term
hematological tumors,hematological tumors,cell type,Term
type I NKT cells,type I NKT cells,unknown,Term
anti-glioblastoma immune responses,anti-glioblastoma immune responses,unknown,Term
type II NKT cells,type II NKT cells,unknown,Term
anti-tumor ability,anti-tumor ability,pathways,Term
umbilical cord blood t cells,umbilical cord blood t cells,cell type,Term
γδt cells,γδt cells,cell type,Term
higher exhaustion markers expression,higher exhaustion markers expression,pathways,Term
natural killer t cells,natural killer t cells,cell type,Term
viral specific t cells,viral specific t cells,cell type,Term
pancreatic tumors,pancreatic tumors,cell type,Term
AXL,AXL,gene,Term
cancer associated fibroblasts,cancer associated fibroblasts,cell type,Term
gas6,gas6,unknown,Term
epithelial-to-mesenchymal transition,epithelial-to-mesenchymal transition,unknown,Term
gas6 signaling,gas6 signaling,unknown,Term
pharmacological blockade of gas6 signaling,pharmacological blockade of gas6 signaling,unknown,Term
m2 macrophages,m2 macrophages,unknown,Term
BCL2,BCL2,gene,Term
murine t lymphocytes,murine t lymphocytes,cell type,Term
4g,4g,cell type,Term
peripheral blood total lymphocytes,peripheral blood total lymphocytes,cell type,Term
colorectal cancer t cells,colorectal cancer t cells,cell type,Term
DAA treatment,DAA treatment,unknown,Term
NK cell cytotoxicity,NK cell cytotoxicity,unknown,Term
MAIT cell cytotoxicity,MAIT cell cytotoxicity,unknown,Term
macrophages/monocytes activation,macrophages/monocytes activation,unknown,Term
macrophages/monocytes,macrophages/monocytes,unknown,Term
cGAS,cGAS,unknown,Term
ISD,ISD,unknown,Term
NanoISD,NanoISD,unknown,Term
cytosol,cytosol,unknown,Term
double-stranded DNA,double-stranded DNA,unknown,Term
KRAS,KRAS,gene,Term
asparaginase,asparaginase,unknown,Term
GLUL,GLUL,gene,Term
KLR,KLR,gene,Term
KIR,KIR,gene,Term
CD73,CD73,gene,Term
immunosuppressive cell,immunosuppressive cell,cell type,Term
cytolytic t lymphocytes,cytolytic t lymphocytes,cell type,Term
anti-CD73 antibodies,anti-CD73 antibodies,unknown,Term
anti-PD1 antibodies,anti-PD1 antibodies,unknown,Term
HDAC3,HDAC3,gene,Term
ATF3,ATF3,gene,Term
AHR,AHR,unknown,Term
cytotoxic innate lymphocytes,cytotoxic innate lymphocytes,cell type,Term
LIGHT,LIGHT,unknown,Term
F8-LIGHT,F8-LIGHT,unknown,Term
cell death,cell death,pathways,Term
hematopoietic stem cells,hematopoietic stem cells,cell type,Term
mature lymphocyte populations,mature lymphocyte populations,cell type,Term
retrogenic color-barcoding,retrogenic color-barcoding,pathways,Term
combinatorial transduction,combinatorial transduction,pathways,Term
cytototxic,cytototxic,cell type,Term
immune checkpoint receptors,immune checkpoint receptors,pathways,Term
LAG-3,LAG-3,gene,Term
myeloma,myeloma,disease,Term
CD28,CD28,gene,Term
CASP9,CASP9,gene,Term
AP1903,AP1903,gene,Term
RIMD1,RIMD1,gene,Term
cancer-related impairment,cancer-related impairment,pathways,Term
cancer defense mechanisms,cancer defense mechanisms,pathways,Term
TLR9,TLR9,gene,Term
CPG-C,CPG-C,gene,Term
KP46,KP46,gene,Term
NKA,NKA,gene,Term
nkab,nkab,unknown,Term
lymphoproliferative disease,lymphoproliferative disease,disease,Term
granulocytes,granulocytes,cell type,Term
uncoupled bone resorption,uncoupled bone resorption,pathways,Term
OPG,OPG,gene,Term
NTRK1,NTRK1,gene,Term
melanoma recurrence,melanoma recurrence,pathways,Term
memory t cells,memory t cells,cell type,Term
neuroectodermal melanocytes,neuroectodermal melanocytes,cell type,Term
effector,effector,unknown,Term
NGF,NGF,unknown,Term
T cell,T cell,unknown,Term
TrkA,TrkA,unknown,Term
interferon γ signaling,interferon γ signaling,unknown,Term
T cell receptor signaling,T cell receptor signaling,unknown,Term
effector function,effector function,unknown,Term
memory t,memory t,cell type,Term
naive t cell,naive t cell,cell type,Term
double positive thymocytes,double positive thymocytes,cell type,Term
dividing progenitor cells,dividing progenitor cells,cell type,Term
maturing progenitors,maturing progenitors,cell type,Term
respiratory syncytial virus,respiratory syncytial virus,disease,Term
ULBP2,ULBP2,gene,Term
ULBP3,ULBP3,gene,Term
M2.2,M2.2,gene,Term
immune suppression,immune suppression,pathways,Term
chronic obstructive pulmonary disease,chronic obstructive pulmonary disease,pathways,Term
lung cancer,lung cancer,disease,Term
circulating immune cells,circulating immune cells,cell type,Term
lung residential cells,lung residential cells,cell type,Term
asthma,asthma,disease,Term
hematological neoplasms,hematological neoplasms,cell type,Term
neoplastic disease,neoplastic disease,pathways,Term
cell-mediated immune response,cell-mediated immune response,pathways,Term
unconventional,unconventional,cell type,Term
CAR-NK cells,CAR-NK cells,unknown,Term
RPS6KA1,RPS6KA1,gene,Term
rapamycin complex 1 pathway,rapamycin complex 1 pathway,pathways,Term
RAS,RAS,gene,Term
NK1.1,NK1.1,gene,Term
pregnancy loss,pregnancy loss,disease,Term
maternal immune tolerance,maternal immune tolerance,pathways,Term
immunoregulatory cells,immunoregulatory cells,unknown,Term
TAZ,TAZ,gene,Term
cellular stress pathways,cellular stress pathways,pathways,Term
malignant transformation,malignant transformation,pathways,Term
antitumor responses,antitumor responses,pathways,Term
BCL6,BCL6,gene,Term
BCR,BCR,gene,Term
prior antigen presentation,prior antigen presentation,pathways,Term
significant tumor clearance,significant tumor clearance,pathways,Term
l lymphoma,l lymphoma,unknown,Term
pfs,pfs,cell type,Term
HK2,HK2,gene,Term
immunologic reconstitution,immunologic reconstitution,pathways,Term
early reconstitution,early reconstitution,pathways,Term
stem cell,stem cell,cell type,Term
cell-based therapeutics,cell-based therapeutics,pathways,Term
mouse inkt cells,mouse inkt cells,cell type,Term
autoimmune disease,autoimmune disease,pathways,Term
human t cells,human t cells,cell type,Term
long-lasting tumor regression,long-lasting tumor regression,pathways,Term
NKEFA,NKEFA,gene,Term
NKEF,NKEF,gene,Term
nk cell memory,nk cell memory,unknown,Term
PDGFB,PDGFB,gene,Term
tumor vascular normalization,tumor vascular normalization,pathways,Term
ZIF8,ZIF8,gene,Term
pdgfb@zif8-rgd,pdgfb@zif8-rgd,unknown,Term
platelet,platelet,cell type,Term
activated platelets,activated platelets,cell type,Term
platelets,platelets,cell type,Term
platelet-related tumor metastasis,platelet-related tumor metastasis,pathways,Term
adoptive cell transfer,adoptive cell transfer,pathways,Term
disease,disease,disease,Term
graft versus host disease,graft versus host disease,unknown,Term
malignant human lung epithelial cells,malignant human lung epithelial cells,cell type,Term
immune escape,immune escape,unknown,Term
nk cell-induced cytotoxicity,nk cell-induced cytotoxicity,unknown,Term
killing target cells,killing target cells,cell type,Term
cytokine supplement,cytokine supplement,unknown,Term
blockade of suppressive molecules,blockade of suppressive molecules,unknown,Term
genetic engineering of nk cells,genetic engineering of nk cells,unknown,Term
H2,H2,gene,Term
gcscs,gcscs,cell type,Term
gastrointestinal cancer stem cells,gastrointestinal cancer stem cells,cell type,Term
