nodeId:ID,name,node_type,:LABEL
HLA-DM,HLA-DM,gene,Term
CD74,CD74,gene,Term
B7.2,B7.2,gene,Term
PD-L2,PD-L2,gene,Term
CD276,CD276,gene,Term
CLIP,CLIP,gene,Term
pleural mesothelioma,pleural mesothelioma,disease,Term
epithelioid pm,epithelioid pm,cell type,Term
lymphopenia,lymphopenia,disease,Term
pneumonia,pneumonia,disease,Term
autoimmune disease,autoimmune disease,pathways,Term
CREB1,CREB1,gene,Term
AL,AL,gene,Term
CGAMP,CGAMP,gene,Term
ALUM,ALUM,gene,Term
axicabtagene ciloleucel,axicabtagene ciloleucel,unknown,Term
immature b cells,immature b cells,cell type,Term
immature,immature,cell type,Term
transitional b cells,transitional b cells,cell type,Term
self,self,cell type,Term
viable cells,viable cells,cell type,Term
clonal deletion,clonal deletion,pathways,Term
cancer vaccines,cancer vaccines,pathways,Term
LMP2A,LMP2A,gene,Term
SYK,SYK,gene,Term
BLNK,BLNK,gene,Term
TCF3,TCF3,gene,Term
CLXL,CLXL,gene,Term
RBAP1,RBAP1,gene,Term
RB1,RB1,gene,Term
CCND3,CCND3,gene,Term
human b cells,human b cells,cell type,Term
primary human b cells,primary human b cells,cell type,Term
effector memory cd8 t cells,effector memory cd8 t cells,cell type,Term
pre-existing thyroiditis,pre-existing thyroiditis,pathways,Term
NOTCH,NOTCH,gene,Term
chronic fur mite infestation,chronic fur mite infestation,pathways,Term
NOTCH1,NOTCH1,gene,Term
NOTCH2,NOTCH2,gene,Term
melanoma,melanoma,disease,Term
b16 melanoma cells,b16 melanoma cells,cell type,Term
SMAD4,SMAD4,gene,Term
GF-Β,GF-Β,gene,Term
infectious disease,infectious disease,disease,Term
IGH,IGH,gene,Term
TCRB,TCRB,gene,Term
TCRD,TCRD,gene,Term
nonbeneficial t cells,nonbeneficial t cells,cell type,Term
age,age,cell type,Term
CYP2J2,CYP2J2,gene,Term
oxidative stress,oxidative stress,unknown,Term
CYP,CYP,gene,Term
CYP2J,CYP2J,gene,Term
IGHV3-21,IGHV3-21,gene,Term
IGLV3-21,IGLV3-21,gene,Term
CXCL8,CXCL8,gene,Term
eosinophils,eosinophils,cell type,Term
m2 macrophages,m2 macrophages,cell type,Term
immune microenvironment changes,immune microenvironment changes,pathways,Term
pancreatic adenocarcinoma,pancreatic adenocarcinoma,disease,Term
neoplastic cells,neoplastic cells,cell type,Term
immune-modulation,immune-modulation,pathways,Term
MAIT,MAIT,gene,Term
TNFA,TNFA,gene,Term
bal mait cells,bal mait cells,cell type,Term
blood mait cells,blood mait cells,cell type,Term
CD3A,CD3A,gene,Term
IL-6,IL-6,unknown,Term
Th17 lymphocytes,Th17 lymphocytes,unknown,Term
TGF-β,TGF-β,unknown,Term
IL-1,IL-1,unknown,Term
IL-23,IL-23,unknown,Term
IL-17,IL-17,unknown,Term
cgvhd,cgvhd,disease,Term
lupus,lupus,disease,Term
memory b cell,memory b cell,cell type,Term
b cell helpers,b cell helpers,cell type,Term
systemic autoimmune diseases,systemic autoimmune diseases,pathways,Term
diabetes,diabetes,disease,Term
cardiovascular disease,cardiovascular disease,pathways,Term
MMP9,MMP9,gene,Term
COX2,COX2,gene,Term
chronic low-grade inflammation,chronic low-grade inflammation,pathways,Term
FOXC1,FOXC1,gene,Term
NFE2L2,NFE2L2,gene,Term
AMPK,AMPK,unknown,Term
SIRT1,SIRT1,gene,Term
matrix metallopeptidase,matrix metallopeptidase,pathways,Term
LIGHT,LIGHT,unknown,Term
F8-LIGHT,F8-LIGHT,unknown,Term
anti-colony stimulating factor 1 receptor,anti-colony stimulating factor 1 receptor,unknown,Term
selicrelumab,selicrelumab,unknown,Term
cluster of differentiation 40 mAb,cluster of differentiation 40 mAb,unknown,Term
IBA1,IBA1,gene,Term
MUM1,MUM1,gene,Term
"Here is the output for the provided biomedical term pairs based on the abstract:

(nasopharyngeal carcinoma","Here is the output for the provided biomedical term pairs based on the abstract:

(nasopharyngeal carcinoma",unknown,Term
nasopharyngeal carcinoma,nasopharyngeal carcinoma,pathways,Term
HAVCR2,HAVCR2,gene,Term
antitumor immunotherapy,antitumor immunotherapy,pathways,Term
LGALS9,LGALS9,gene,Term
BGN,BGN,gene,Term
MMP,MMP,gene,Term
BRD4,BRD4,gene,Term
EROS1,EROS1,gene,Term
BET inhibitors,BET inhibitors,unknown,Term
RSL3,RSL3,gene,Term
CD27,CD27,gene,Term
JAK,JAK,gene,Term
STAT,STAT,gene,Term
I3K,I3K,gene,Term
SOCS1,SOCS1,gene,Term
tuberculosis,tuberculosis,disease,Term
immune-mediated tissue damage,immune-mediated tissue damage,pathways,Term
BCL2L12,BCL2L12,gene,Term
sp1,sp1,unknown,Term
il-10,il-10,unknown,Term
t cell,t cell,cell type,Term
car,car,cell type,Term
chronic granulomatous disease,chronic granulomatous disease,disease,Term
blood cells,blood cells,cell type,Term
mature blood cells,mature blood cells,cell type,Term
cell-based therapeutics,cell-based therapeutics,pathways,Term
cell therapy,cell therapy,pathways,Term
cancer risk,cancer risk,pathways,Term
CL1A,CL1A,gene,Term
NKEFA,NKEFA,gene,Term
NKEF,NKEF,gene,Term
tumor-associated antigens,tumor-associated antigens,pathways,Term
NY-ESO-1,NY-ESO-1,gene,Term
GALC,GALC,gene,Term
IMM60,IMM60,gene,Term
iNKT cell,iNKT cell,unknown,Term
SARS-COV-1,SARS-COV-1,gene,Term
BIRC5,BIRC5,gene,Term
"Here is the output based on the abstract you provided:
(primary biliary cholangitis","Here is the output based on the abstract you provided:
(primary biliary cholangitis",unknown,Term
JAK1,JAK1,gene,Term
hematologic malignancies,hematologic malignancies,disease,Term
ST6GAL1,ST6GAL1,unknown,Term
sialic acids,sialic acids,unknown,Term
N-glycans,N-glycans,unknown,Term
advanced stage solid tumor disease processes,advanced stage solid tumor disease processes,pathways,Term
NRNPU,NRNPU,gene,Term
NHEJ1,NHEJ1,gene,Term
53BP1,53BP1,gene,Term
metastatic cells,metastatic cells,cell type,Term
immune checkpoints,immune checkpoints,unknown,Term
T cell activation,T cell activation,unknown,Term
tumor cell lysis,tumor cell lysis,unknown,Term
pro-inflammatory cytokine production,pro-inflammatory cytokine production,unknown,Term
regulatory T and B cells,regulatory T and B cells,unknown,Term
immune effector cells,immune effector cells,cell type,Term
tumor-associated macrophages,tumor-associated macrophages,pathways,Term
cervical cancer,cervical cancer,disease,Term
human cc cells,human cc cells,cell type,Term
sepsis,sepsis,disease,Term
apoptosis-driven lymphopenia,apoptosis-driven lymphopenia,pathways,Term
cGAS-STING pathway,cGAS-STING pathway,unknown,Term
type I interferons,type I interferons,unknown,Term
inflammatory cytokines,inflammatory cytokines,unknown,Term
IFNB1,IFNB1,gene,Term
IFNA4,IFNA4,unknown,Term
NFKB2,NFKB2,gene,Term
TRIM25,TRIM25,unknown,Term
Macrophage,Macrophage,unknown,Term
CD8 + T cells,CD8 + T cells,unknown,Term
T cell follicular assistance,T cell follicular assistance,unknown,Term
NK cells-activated,NK cells-activated,unknown,Term
Dendritic cells resting,Dendritic cells resting,unknown,Term
cGAS-STING,cGAS-STING,unknown,Term
T cells CD4 memory resting,T cells CD4 memory resting,unknown,Term
overall survival,overall survival,unknown,Term
T cells follicular helper,T cells follicular helper,unknown,Term
risk score,risk score,unknown,Term
TAMS,TAMS,gene,Term
chemokine receptor 4,chemokine receptor 4,unknown,Term
NOD2,NOD2,gene,Term
elicit anti-tumoral immune responses,elicit anti-tumoral immune responses,pathways,Term
cellular immune responses,cellular immune responses,pathways,Term
antibody therapy,antibody therapy,pathways,Term
cell-based cancer immunotherapy,cell-based cancer immunotherapy,pathways,Term
immune cell,immune cell,cell type,Term
progenitors,progenitors,cell type,Term
colorectal carcinoma,colorectal carcinoma,pathways,Term
vitamin C,vitamin C,unknown,Term
SOD3,SOD3,gene,Term
LAMA4,LAMA4,gene,Term
laminin α4 expression,laminin α4 expression,pathways,Term
LAMA5,LAMA5,gene,Term
laminin α5,laminin α5,pathways,Term
DLEU7,DLEU7,gene,Term
mscs,mscs,cell type,Term
mesenchymal stem cells,mesenchymal stem cells,cell type,Term
donor cells,donor cells,cell type,Term
high breast tumour,high breast tumour,disease,Term
human circulating,human circulating,cell type,Term
human circulating lymphocytes,human circulating lymphocytes,cell type,Term
4 lymphocyte populations,4 lymphocyte populations,pathways,Term
lymphocyte functional plasticity,lymphocyte functional plasticity,pathways,Term
liver cancer tissues,liver cancer tissues,pathways,Term
ERBB2,ERBB2,gene,Term
IGF1R,IGF1R,gene,Term
VEGFA,VEGFA,gene,Term
bcsc,bcsc,unknown,Term
tp53,tp53,unknown,Term
macrophage phagocytic capacity,macrophage phagocytic capacity,unknown,Term
extracellular vesicles,extracellular vesicles,unknown,Term
CDKN1C,CDKN1C,gene,Term
activated nk cells,activated nk cells,cell type,Term
immune checkpoint ligands,immune checkpoint ligands,pathways,Term
ERV-GFP,ERV-GFP,unknown,Term
GFP,GFP,gene,Term
dementia,dementia,disease,Term
hypergammaglobulinemia,hypergammaglobulinemia,disease,Term
lymphadenopathy,lymphadenopathy,disease,Term
NAC,NAC,gene,Term
CSTA,CSTA,gene,Term
SXB1,SXB1,gene,Term
CHAC1,CHAC1,gene,Term
BIP,BIP,gene,Term
CD163,CD163,gene,Term
recovery-associated immune features,recovery-associated immune features,pathways,Term
C5B-9,C5B-9,gene,Term
IVIG,IVIG,gene,Term
EXOS,EXOS,gene,Term
immunosuppressive tumor microenvironment,immunosuppressive tumor microenvironment,pathways,Term
HSPA1A,HSPA1A,gene,Term
FASLG,FASLG,gene,Term
TGFB,TGFB,gene,Term
PTGERS,PTGERS,gene,Term
autoreactive b cells,autoreactive b cells,cell type,Term
cytokine secretion,cytokine secretion,pathways,Term
CFP,CFP,gene,Term
apoptotic t cells,apoptotic t cells,cell type,Term
infiltrating,infiltrating,cell type,Term
asc,asc,cell type,Term
antibody,antibody,cell type,Term
as,as,cell type,Term
PIK3CD,PIK3CD,gene,Term
PIK3CG,PIK3CG,gene,Term
germline polyreactive b cells,germline polyreactive b cells,cell type,Term
matured polyreactive b cells,matured polyreactive b cells,cell type,Term
anti-influenza virus antibody responses,anti-influenza virus antibody responses,pathways,Term
polyreactive mAbs,polyreactive mAbs,unknown,Term
antibody flexibility,antibody flexibility,pathways,Term
viral binding strength,viral binding strength,unknown,Term
novel viral exposures,novel viral exposures,unknown,Term
unique genetic events,unique genetic events,pathways,Term
BRCA1,BRCA1,gene,Term
IDO,IDO,gene,Term
TRP,TRP,gene,Term
KMO,KMO,gene,Term
MIR31HG,MIR31HG,gene,Term
tc cell proliferation,tc cell proliferation,unknown,Term
tc cell cycle progression,tc cell cycle progression,unknown,Term
cd8+ T cells,cd8+ T cells,unknown,Term
macrophage,macrophage,cell type,Term
neutrophil,neutrophil,cell type,Term
myeloid dendritic cells,myeloid dendritic cells,cell type,Term
hippo signaling pathway,hippo signaling pathway,unknown,Term
CCND2,CCND2,gene,Term
SDHC,SDHC,gene,Term
SUCDLS2,SUCDLS2,gene,Term
SUCO,SUCO,gene,Term
tc,tc,cell type,Term
ITUXIMAB,ITUXIMAB,gene,Term
cell cycle progression,cell cycle progression,pathways,Term
DNA repair,DNA repair,unknown,Term
tme,tme,cell type,Term
immune cell types,immune cell types,cell type,Term
adipocytes,adipocytes,cell type,Term
pericytes,pericytes,cell type,Term
cafs,cafs,cell type,Term
antibody feedback,antibody feedback,pathways,Term
IGG1,IGG1,gene,Term
CD37,CD37,gene,Term
neoplastic b lymphocytes,neoplastic b lymphocytes,cell type,Term
mature b cells,mature b cells,cell type,Term
peripheral blood mononuclear cell,peripheral blood mononuclear cell,cell type,Term
E2F2,E2F2,gene,Term
E2F12,E2F12,gene,Term
chronic inflammatory diseases,chronic inflammatory diseases,disease,Term
IL38,IL38,gene,Term
autoantibody production,autoantibody production,pathways,Term
SLAMF,SLAMF,gene,Term
primary nk cells,primary nk cells,cell type,Term
SLAMF1,SLAMF1,gene,Term
SLAMF7,SLAMF7,gene,Term
pd-1 blockade immunotherapy,pd-1 blockade immunotherapy,unknown,Term
SARS-COV-2 SPIKE PROTEIN,SARS-COV-2 SPIKE PROTEIN,gene,Term
possible ongoing antigenic stimulation,possible ongoing antigenic stimulation,pathways,Term
deoxycytidine kinase,deoxycytidine kinase,pathways,Term
H3K27M,H3K27M,gene,Term
diffuse glioma,diffuse glioma,pathways,Term
h3k27m-specific T cells,h3k27m-specific T cells,unknown,Term
h3k27m peptide vaccine,h3k27m peptide vaccine,unknown,Term
h3k27m-reactive B cell receptors,h3k27m-reactive B cell receptors,unknown,Term
scleromyxedema,scleromyxedema,disease,Term
systemic mucinosis,systemic mucinosis,pathways,Term
dermato-neuro syndrome,dermato-neuro syndrome,pathways,Term
transforming growth factor β,transforming growth factor β,unknown,Term
COL1A1,COL1A1,gene,Term
bortezomib,bortezomib,unknown,Term
high-dose IV immunoglobulin,high-dose IV immunoglobulin,unknown,Term
cell dysfunction,cell dysfunction,disease,Term
repetitive antigen stimulation,repetitive antigen stimulation,pathways,Term
cell dysfunction of cd8 t cells,cell dysfunction of cd8 t cells,unknown,Term
melanoma development,melanoma development,pathways,Term
adaptive immune responses,adaptive immune responses,pathways,Term
tissue resident lymphocytes,tissue resident lymphocytes,cell type,Term
IL,IL,gene,Term
innate immune functions,innate immune functions,pathways,Term
neonatal cells,neonatal cells,cell type,Term
adult cells,adult cells,cell type,Term
human neonatal,human neonatal,cell type,Term
IM,IM,gene,Term
LE,LE,gene,Term
myeloma cells,myeloma cells,cell type,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(triple-negative breast tumour","Here is the output based on the abstract and the provided biomedical term pairs:

(triple-negative breast tumour",unknown,Term
triple-negative breast tumour,triple-negative breast tumour,disease,Term
anti-tumor immunity,anti-tumor immunity,pathways,Term
pro-tumor effects,pro-tumor effects,pathways,Term
tumor infiltrating t cells,tumor infiltrating t cells,cell type,Term
immune checkpoint blockade,immune checkpoint blockade,pathways,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(chronic inflammation","Here is the output based on the abstract and the provided biomedical term pairs:

(chronic inflammation",unknown,Term
MIR155,MIR155,gene,Term
target-specific therapies,target-specific therapies,pathways,Term
pathogenic b cells,pathogenic b cells,cell type,Term
coronavirus,coronavirus,disease,Term
PGC,PGC,gene,Term
effector memory,effector memory,cell type,Term
ALB,ALB,gene,Term
DOX,DOX,gene,Term
DEFA,DEFA,gene,Term
GZMA,GZMA,gene,Term
alternatively activated macrophages,alternatively activated macrophages,cell type,Term
tolerogenic dendritic cells,tolerogenic dendritic cells,cell type,Term
IL33,IL33,gene,Term
ACRG,ACRG,gene,Term
allergic sensitization,allergic sensitization,pathways,Term
RGL4,RGL4,gene,Term
COHESIN,COHESIN,gene,Term
SMC3,SMC3,gene,Term
TET2,TET2,gene,Term
KMT2D,KMT2D,gene,Term
cancer heterogeneity,cancer heterogeneity,pathways,Term
tumor microenvironments,tumor microenvironments,pathways,Term
TMPS2,TMPS2,gene,Term
TMPRSS2,TMPRSS2,gene,Term
TNF-α,TNF-α,unknown,Term
IL-2,IL-2,unknown,Term
IL-4,IL-4,unknown,Term
IL-7,IL-7,unknown,Term
IL-8,IL-8,unknown,Term
IL-18,IL-18,unknown,Term
IFN-α,IFN-α,unknown,Term
MCP-1,MCP-1,unknown,Term
G-CSF,G-CSF,unknown,Term
IP-10,IP-10,unknown,Term
coordinated viral replication,coordinated viral replication,pathways,Term
virus-specific immune activation,virus-specific immune activation,pathways,Term
nb2,nb2,unknown,Term
nb,nb,unknown,Term
BFL1,BFL1,gene,Term
therapy-induced apoptosis,therapy-induced apoptosis,pathways,Term
PD-1,PD-1,unknown,Term
Immune,Immune,unknown,Term
Macrophages,Macrophages,unknown,Term
T lymphocytes,T lymphocytes,unknown,Term
normal b cells,normal b cells,cell type,Term
toll-like receptor-2,toll-like receptor-2,unknown,Term
CELSR1,CELSR1,gene,Term
ITGAM,ITGAM,gene,Term
cancer occurrence,cancer occurrence,pathways,Term
WNT,WNT,gene,Term
HIPPO,HIPPO,gene,Term
crosstalk-directed signaling targets,crosstalk-directed signaling targets,pathways,Term
tumour,tumour,disease,Term
antitumour immune responses,antitumour immune responses,pathways,Term
clonal expansion,clonal expansion,pathways,Term
cooperative selection,cooperative selection,pathways,Term
MCL1,MCL1,gene,Term
ABT-199,ABT-199,gene,Term
berberine,berberine,unknown,Term
MTND1,MTND1,gene,Term
ATP,ATP,gene,Term
NADH,NADH,gene,Term
leukemic cells,leukemic cells,cell type,Term
lupus erythematosus,lupus erythematosus,disease,Term
DEC-205,DEC-205,gene,Term
IL12B,IL12B,gene,Term
VRC01,VRC01,gene,Term
VRC,VRC,gene,Term
CXCL10,CXCL10,gene,Term
lels,lels,cell type,Term
