:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
immune cells,follicular helper CD4 T cells,activate,1,1,['35902637.txt'],INTERACTS
immune cells,noncancer immune responses,activate,1,1,['35902637.txt'],INTERACTS
immune cells,increased cellular proliferation,activate,1,1,['35902637.txt'],INTERACTS
immune cells,immune cell metabolism,activate,2,2,"['36139021.txt', '35794135.txt']",INTERACTS
immune cells,paraneoplastic cerebellar degeneration,activate,1,1,['36729270.txt'],INTERACTS
immune cells,toxicity,inhibit,1,1,['35960333.txt'],INTERACTS
immune cells,γδ t cells,activate,3,3,"['38700835.txt', '39061247.txt', '35960333.txt']",INTERACTS
immune cells,therapeutic t cells,activate,1,1,['35960333.txt'],INTERACTS
immune cells,host,activate,1,1,['35960333.txt'],INTERACTS
immune cells,inflammation sensitive vital tissues,inhibit,1,1,['35960333.txt'],INTERACTS
immune cells,advanced lymphoma,activate,1,1,['35960333.txt'],INTERACTS
immune cells,pulmonary fibrosis,activate,1,1,['38909206.txt'],INTERACTS
immune cells,activated t cells,activate,1,1,['34745145.txt'],INTERACTS
immune cells,plasmablasts,activate,1,1,['34745145.txt'],INTERACTS
immune cells,th1 cells,activate,2,2,"['34745145.txt', '35503658.txt']",INTERACTS
immune cells,αβt cells,activate,1,1,['39251182.txt'],INTERACTS
immune cells,t cell subsets,activate,1,1,['39251182.txt'],INTERACTS
immune cells,immune cell types,activate,1,1,['39251182.txt'],INTERACTS
immune cells,immune subsets,activate,1,1,['39251182.txt'],INTERACTS
immune cells,γδt cells,activate,1,1,['39251182.txt'],INTERACTS
immune cells,effector population,activate,1,1,['39251182.txt'],INTERACTS
immune cells,immune evasion,inhibit,2,2,"['35057046.txt', '37302277.txt']",INTERACTS
immune cells,aml cells,inhibit,1,1,['37467496.txt'],INTERACTS
immune cells,aml blasts,inhibit,1,1,['37467496.txt'],INTERACTS
immune cells,lipid peroxidation,activate,1,1,['37238995.txt'],INTERACTS
immune cells,mast cells,activate,2,2,"['34972961.txt', '35026208.txt']",INTERACTS
immune cells,neutrophils,activate,3,3,"['34972961.txt', '36569272.txt', '36672697.txt']",INTERACTS
immune cells,tumor immune surveillance,activate,1,1,['34972961.txt'],INTERACTS
immune cells,immune response,activate,4,4,"['34972961.txt', '38636823.txt', '35185893.txt', '36669744.txt']",INTERACTS
immune cells,stromal cells,inhibit,1,1,['38225927.txt'],INTERACTS
immune cells,immune checkpoint inhibitors,inhibit,1,1,['37587450.txt'],INTERACTS
immune cells,poorly immunogenic tumors,inhibit,1,1,['37104722.txt'],INTERACTS
immune cells,solid tumors,activate,3,3,"['37104722.txt', '39068872.txt', '37371075.txt']",INTERACTS
immune cells,cancer immunology,activate,2,2,"['37104722.txt', '35686237.txt']",INTERACTS
immune cells,chronic activation/exhaustion,activate,1,1,['36460646.txt'],INTERACTS
immune cells,leukocytes,activate,1,1,['38802391.txt'],INTERACTS
immune cells,human leukocytes,activate,1,1,['38802391.txt'],INTERACTS
immune cells,nk,activate,2,2,"['38837666.txt', '38802391.txt']",INTERACTS
immune cells,gastric cancer development,inhibit,1,1,['37322134.txt'],INTERACTS
immune cells,vitiligo,activate,1,1,['37680638.txt'],INTERACTS
immune cells,clinical response,activate,1,1,['37680638.txt'],INTERACTS
immune cells,tumor-infiltrating lymphocytes,activate,1,1,['37100458.txt'],INTERACTS
immune cells,chimeric antigen receptor,activate,2,2,"['38904025.txt', '37100458.txt']",INTERACTS
immune cells,tumor microenvironment,activate,1,1,['37100458.txt'],INTERACTS
immune cells,cd8 t cells,activate,1,1,['39041621.txt'],INTERACTS
immune cells,disease,activate,1,1,['38551005.txt'],INTERACTS
immune cells,activated,activate,3,3,"['38755433.txt', '37587450.txt', '38551005.txt']",INTERACTS
immune cells,immune cell populations,activate,2,2,"['37762216.txt', '36218032.txt']",INTERACTS
immune cells,haematopoietic lineages,activate,1,1,['37465119.txt'],INTERACTS
immune cells,immune cell fate,activate,1,1,['35021054.txt'],INTERACTS
immune cells,adenocarcinoma,inhibit,1,1,['38782996.txt'],INTERACTS
immune cells,luad cells,inhibit,1,1,['38782996.txt'],INTERACTS
immune cells,NFKB,activate,1,1,['38782996.txt'],INTERACTS
immune cells,elicit adaptive immune response,activate,1,1,['35849045.txt'],INTERACTS
immune cells,protective immune response,activate,1,1,['35849045.txt'],INTERACTS
immune cells,antitumor effects,activate,1,1,['35849045.txt'],INTERACTS
immune cells,tumor immune cells,activate,1,1,['36672697.txt'],INTERACTS
immune cells,cancer stem cells,activate,1,1,['36672697.txt'],INTERACTS
immune cells,cytotoxic leukocytes,inhibit,1,1,['36672697.txt'],INTERACTS
immune cells,cancer-associated fibroblasts,activate,1,1,['36672697.txt'],INTERACTS
immune cells,tumor-associated macrophages,activate,1,1,['36672697.txt'],INTERACTS
immune cells,Th17,activate,2,2,"['36672697.txt', '36816749.txt']",INTERACTS
immune cells,regulatory T cells,activate,2,2,"['36672697.txt', '35753504.txt']",INTERACTS
immune cells,mesenchymal stem cells,activate,1,1,['36672697.txt'],INTERACTS
immune cells,large intestines,activate,1,1,['37258506.txt'],INTERACTS
immune cells,helper t cells,activate,2,2,"['35051263.txt', '37258506.txt']",INTERACTS
immune cells,skin tissue homeostasis,activate,1,1,['36624165.txt'],INTERACTS
immune cells,infiltrated,activate,1,1,['38896792.txt'],INTERACTS
immune cells,cholangiocytes,activate,1,1,['36116989.txt'],INTERACTS
immune cells,immune cell tissue residency,activate,1,1,['36116989.txt'],INTERACTS
immune cells,myxoma cells,inhibit,1,1,['39090109.txt'],INTERACTS
immune cells,t lymphocyte,activate,1,1,['38837666.txt'],INTERACTS
immune cells,immune cells changes,activate,1,1,['35417831.txt'],INTERACTS
immune cells,CD3CD4CD8,activate,1,1,['38470874.txt'],INTERACTS
immune cells,CD3CD4-CD8,activate,1,1,['38470874.txt'],INTERACTS
immune cells,CD4,activate,2,2,"['39255678.txt', '38470874.txt']",INTERACTS
immune cells,CD8,activate,3,3,"['39255678.txt', '35619699.txt', '38470874.txt']",INTERACTS
immune cells,infiltrating,activate,1,1,['34836966.txt'],INTERACTS
immune cells,type 1 dendritic cells,activate,1,1,['34836966.txt'],INTERACTS
immune cells,PD-1,activate,1,1,['38529546.txt'],INTERACTS
immune cells,antitumor stimulation signals,activate,1,1,['38509634.txt'],INTERACTS
immune cells,cancer vaccines,activate,1,1,['38509634.txt'],INTERACTS
immune cells,adaptive immunity,activate,1,1,['38710519.txt'],INTERACTS
immune cells,innate immunity,activate,1,1,['38710519.txt'],INTERACTS
immune cells,tumour tissue,inhibit,1,1,['35027037.txt'],INTERACTS
immune cells,immune-epithelial interactions,activate,1,1,['38114742.txt'],INTERACTS
immune cells,damaged cells,activate,1,1,['36305711.txt'],INTERACTS
immune cells,tumorigenic cells,inhibit,1,1,['36305711.txt'],INTERACTS
immune cells,hsc,activate,1,1,['37935854.txt'],INTERACTS
immune cells,cancer immunoescape,activate,1,1,['38892411.txt'],INTERACTS
immune cells,cd8,activate,1,1,['36351376.txt'],INTERACTS
immune cells,granulocytes,inhibit,1,1,['38972147.txt'],INTERACTS
immune cells,tme cells,activate,1,1,['37587450.txt'],INTERACTS
immune cells,plasma cells,activate,1,1,['37587450.txt'],INTERACTS
immune cells,cancer immunotherapy approaches,inhibit,1,1,['37587450.txt'],INTERACTS
immune cells,cancer treatment,activate,4,4,"['36139021.txt', '35042206.txt', '38904025.txt', '38762281.txt']",INTERACTS
immune cells,colon cancer,activate,1,1,['34796980.txt'],INTERACTS
immune cells,emerging immune therapies,activate,1,1,['38564776.txt'],INTERACTS
immune cells,current immune therapies,activate,1,1,['38564776.txt'],INTERACTS
immune cells,engineered immune cells,activate,1,1,['36423279.txt'],INTERACTS
immune cells,fibroblasts,activate,1,1,['38708176.txt'],INTERACTS
immune cells,immune system,activate,2,2,"['38708176.txt', '38703184.txt']",INTERACTS
immune cells,cancer evolution,activate,1,1,['38708176.txt'],INTERACTS
immune cells,tumor evolution factors,activate,1,1,['38708176.txt'],INTERACTS
immune cells,treg cells,inhibit,1,1,['37837615.txt'],INTERACTS
immune cells,follicular helper t cells,activate,1,1,['38986820.txt'],INTERACTS
immune cells,HAVCR2,activate,1,1,['34808386.txt'],INTERACTS
immune cells,anti-tumour immunity,activate,2,2,"['35269772.txt', '35503794.txt']",INTERACTS
immune cells,tumour progression,inhibit,1,1,['36480035.txt'],INTERACTS
immune cells,immunogenic cell death,activate,2,2,"['38703184.txt', '37663943.txt']",INTERACTS
immune cells,established immune responses,activate,1,1,['37663943.txt'],INTERACTS
immune cells,tumour cell death,activate,1,1,['37663943.txt'],INTERACTS
immune cells,METRNL,activate,1,1,['39111315.txt'],INTERACTS
immune cells,cancers,activate,1,1,['39068872.txt'],INTERACTS
immune cells,virus,inhibit,1,1,['37883584.txt'],INTERACTS
immune cells,m1 macrophages,activate,1,1,['38755433.txt'],INTERACTS
immune cells,longer progression-free survival,activate,1,1,['38755433.txt'],INTERACTS
immune cells,low-risk subgroups,activate,1,1,['38755433.txt'],INTERACTS
immune cells,gastric cancer immunotherapy,activate,1,1,['36010915.txt'],INTERACTS
immune cells,spontaneous autoimmune diabetes,activate,1,1,['35767947.txt'],INTERACTS
immune cells,type 1 diabetes progression,activate,1,1,['35767947.txt'],INTERACTS
immune cells,cellular immunotherapy,activate,1,1,['38273655.txt'],INTERACTS
immune cells,antitumor response,activate,1,1,['35164813.txt'],INTERACTS
immune cells,TIGIT,inhibit,1,1,['39113892.txt'],INTERACTS
immune cells,BCL2,inhibit,1,1,['39113892.txt'],INTERACTS
immune cells,IL10,activate,1,1,['34788079.txt'],INTERACTS
immune cells,BAX,activate,1,1,['39113892.txt'],INTERACTS
immune cells,hepatic steatosis,activate,1,1,['38657500.txt'],INTERACTS
immune cells,non-alcoholic steatohepatitis,activate,1,1,['38657500.txt'],INTERACTS
immune cells,non-alcoholic fatty liver disease,activate,1,1,['38657500.txt'],INTERACTS
immune cells,hepatocellular carcinoma,inhibit,2,2,"['37065201.txt', '38787697.txt']",INTERACTS
immune cells,liver fibrosis,activate,1,1,['38657500.txt'],INTERACTS
immune cells,tumor-specific antigen targets,activate,1,1,['34790207.txt'],INTERACTS
immune cells,tumor immunology,activate,1,1,['34790207.txt'],INTERACTS
immune cells,epigenetic medications,activate,1,1,['38077327.txt'],INTERACTS
immune cells,immune cell heterogeneity,activate,1,1,['35549406.txt'],INTERACTS
immune cells,intestinal nk cells,activate,1,1,['35503658.txt'],INTERACTS
immune cells,extracellular matrix,activate,1,1,['36746728.txt'],INTERACTS
immune cells,direct anti-tumor effects,activate,1,1,['38690275.txt'],INTERACTS
immune cells,therapeutic,activate,1,1,['38904025.txt'],INTERACTS
immune cells,cytotoxic immune cells,activate,1,1,['38904025.txt'],INTERACTS
immune cells,adjuvant cells,activate,1,1,['38904025.txt'],INTERACTS
immune cells,synthetic cells,activate,1,1,['38904025.txt'],INTERACTS
immune cells,cellular immunotherapies,activate,1,1,['38904025.txt'],INTERACTS
immune cells,targeted elimination,activate,1,1,['38904025.txt'],INTERACTS
immune cells,allergy,activate,1,1,['35152450.txt'],INTERACTS
immune cells,effector t cells,activate,1,1,['37837615.txt'],INTERACTS
immune cells,nkt cells,activate,2,2,"['36569272.txt', '37158883.txt']",INTERACTS
immune cells,enhanced anti-tumor immune response,activate,1,1,['37091252.txt'],INTERACTS
immune cells,higher-order physiological functions,activate,1,1,['36423287.txt'],INTERACTS
immune cells,core cell-level functional outputs,activate,1,1,['36423287.txt'],INTERACTS
immune cells,immune infiltrates,activate,1,1,['36614001.txt'],INTERACTS
immune cells,hcc tme,activate,1,1,['35444645.txt'],INTERACTS
immune cells,immune therapeutic effect,activate,1,1,['38757752.txt'],INTERACTS
immune cells,insulin sensitivity,inhibit,1,1,['34837070.txt'],INTERACTS
immune cells,immune phenotype monitoring,activate,1,1,['36868498.txt'],INTERACTS
immune cells,immune cell states,activate,1,1,['36868498.txt'],INTERACTS
immune cells,metastatic tumor cells,inhibit,1,1,['36769513.txt'],INTERACTS
immune cells,lch cells,activate,1,1,['34956202.txt'],INTERACTS
immune cells,inflammatory infiltrate,activate,1,1,['34956202.txt'],INTERACTS
immune cells,autoimmune myocarditis,activate,1,1,['38843292.txt'],INTERACTS
immune cells,pro-tumor polarization,inhibit,1,1,['35641483.txt'],INTERACTS
immune cells,metabolic,activate,1,1,['37065201.txt'],INTERACTS
immune cells,carcinoma,inhibit,1,1,['37065201.txt'],INTERACTS
immune cells,hepatic decompensation,inhibit,1,1,['37065201.txt'],INTERACTS
immune cells,viral hepatitis risk,inhibit,1,1,['37065201.txt'],INTERACTS
immune cells,CLEC9A,activate,1,1,['37526080.txt'],INTERACTS
immune cells,dc,activate,1,1,['37526080.txt'],INTERACTS
immune cells,human tumors,activate,1,1,['37526080.txt'],INTERACTS
immune cells,malignant evolution,activate,1,1,['37526080.txt'],INTERACTS
immune cells,anti-glioma activity,activate,1,1,['37333156.txt'],INTERACTS
immune cells,tumor-interacting immune cells,activate,1,1,['37871202.txt'],INTERACTS
immune cells,glioma,inhibit,1,1,['38520726.txt'],INTERACTS
immune cells,m2 phenotype macrophages,inhibit,1,1,['38520726.txt'],INTERACTS
immune cells,FOXO1,activate,1,1,['38716982.txt'],INTERACTS
immune cells,circulating monocytes,activate,1,1,['38713256.txt'],INTERACTS
immune cells,TLOs,activate,1,1,['35689679.txt'],INTERACTS
immune cells,VDR,activate,1,1,['35202799.txt'],INTERACTS
immune cells,VITD,activate,1,1,['35202799.txt'],INTERACTS
immune cells,anti-tumour immune responses,activate,1,1,['35269772.txt'],INTERACTS
immune cells,primary human t cells,activate,1,1,['35569584.txt'],INTERACTS
immune cells,car nk cells,activate,1,1,['38145710.txt'],INTERACTS
immune cells,innate immune cells,activate,1,1,['38700835.txt'],INTERACTS
immune cells,immune effector cell types,activate,1,1,['38700835.txt'],INTERACTS
immune cells,gastric tumor,inhibit,1,1,['35729189.txt'],INTERACTS
immune cells,hematological,activate,1,1,['34768814.txt'],INTERACTS
immune cells,multiple sclerosis,activate,2,2,"['36814918.txt', '36154602.txt']",INTERACTS
immune cells,autoreactive lymphocytes,activate,1,1,['36814918.txt'],INTERACTS
immune cells,TLR9,activate,1,1,['36814918.txt'],INTERACTS
immune cells,TOLLIP,activate,1,1,['36814918.txt'],INTERACTS
immune cells,MOG,activate,1,1,['36814918.txt'],INTERACTS
immune cells,CD28,activate,1,1,['34788079.txt'],INTERACTS
immune cells,CCRL7,activate,1,1,['34788079.txt'],INTERACTS
immune cells,LEF1,activate,1,1,['34788079.txt'],INTERACTS
immune cells,human car t cells,activate,1,1,['34788079.txt'],INTERACTS
immune cells,human lung epithelial development,activate,1,1,['38100545.txt'],INTERACTS
immune cells,conventional radiation therapy,inhibit,1,1,['36385142.txt'],INTERACTS
immune cells,CD3,activate,2,2,"['39255678.txt', '35619699.txt']",INTERACTS
immune cells,t cell populations,activate,1,1,['38386594.txt'],INTERACTS
immune cells,cervicovaginal cells,activate,1,1,['38386594.txt'],INTERACTS
immune cells,ovarian disease,activate,1,1,['38972147.txt'],INTERACTS
immune cells,infiltrating immune cells,inhibit,1,1,['38972147.txt'],INTERACTS
immune cells,single positive,activate,1,1,['37154728.txt'],INTERACTS
immune cells,autoimmunity,activate,1,1,['37567033.txt'],INTERACTS
immune cells,pro-inflammatory cytokines,activate,1,1,['35269507.txt'],INTERACTS
immune cells,natural killer cell,activate,1,1,['39050852.txt'],INTERACTS
immune cells,suppressive cells,inhibit,1,1,['39050852.txt'],INTERACTS
immune cells,immunogenic cancer cell death,activate,1,1,['39050852.txt'],INTERACTS
immune cells,infected cells,activate,1,1,['35924233.txt'],INTERACTS
immune cells,cytokine production,activate,1,1,['38923962.txt'],INTERACTS
immune cells,cell adhesion,activate,1,1,['39090604.txt'],INTERACTS
immune cells,th,activate,1,1,['39223212.txt'],INTERACTS
immune cells,immune-related gene expression,activate,1,1,['39223212.txt'],INTERACTS
immune cells,malignancies,activate,1,1,['38254135.txt'],INTERACTS
immune cells,leukemia,activate,1,1,['38254135.txt'],INTERACTS
immune cells,diseases,activate,1,1,['38254135.txt'],INTERACTS
immune cells,diffuse large b-cell lymphoma,activate,1,1,['38090582.txt'],INTERACTS
immune cells,b-cell lymphoma,activate,1,1,['38090582.txt'],INTERACTS
immune cells,acute lymphoblastic leukemia,activate,1,1,['38090582.txt'],INTERACTS
immune cells,mantle cell lymphoma,activate,1,1,['38090582.txt'],INTERACTS
immune cells,Treg,activate,1,1,['36816749.txt'],INTERACTS
immune cells,immune competence,activate,1,1,['39165360.txt'],INTERACTS
immune cells,CD45RO,activate,1,1,['35619699.txt'],INTERACTS
immune cells,memory t cells,activate,1,1,['35619699.txt'],INTERACTS
immune cells,liver injury,activate,1,1,['36569272.txt'],INTERACTS
immune cells,tumor cell pyroptosis,activate,1,1,['38987821.txt'],INTERACTS
immune cells,PANX,activate,1,1,['34975840.txt'],INTERACTS
immune cells,PANX1,activate,1,1,['34975840.txt'],INTERACTS
immune cells,PANX3,activate,1,1,['34975840.txt'],INTERACTS
immune cells,track formation,activate,1,1,['36669744.txt'],INTERACTS
immune cells,high-grade glioma,inhibit,1,1,['37971169.txt'],INTERACTS
immune cells,effector lymphocytes,activate,1,1,['38510251.txt'],INTERACTS
immune cells,CD8TEX,activate,1,1,['39160211.txt'],INTERACTS
immune cells,cytotoxic CD8,activate,1,1,['36165183.txt'],INTERACTS
immune cells,cell growth,inhibit,1,1,['38792234.txt'],INTERACTS
immune cells,IL2,activate,1,1,['37174085.txt'],INTERACTS
immune cells,IL6,activate,1,1,['37174085.txt'],INTERACTS
immune cells,NFA,activate,1,1,['37174085.txt'],INTERACTS
immune cells,peripheral blood t cells,activate,1,1,['37174085.txt'],INTERACTS
t cells,IL2,activate,10,10,"['36824220.txt', '39106307.txt', '38727812.txt', '35691410.txt', '36521300.txt', '35230977.txt', '37174085.txt', '35944008.txt', '37416932.txt', '38704079.txt']",INTERACTS
t cells,virus-neutralizing immunity,activate,1,1,['36824220.txt'],INTERACTS
t cells,tumor,inhibit,20,20,"['35090381.txt', '37160880.txt', '35129050.txt', '34867987.txt', '37600765.txt', '38358310.txt', '35862190.txt', '38580138.txt', '38690275.txt', '36305711.txt', '39038527.txt', '36587124.txt', '35404405.txt', '35137101.txt', '38709874.txt', '38962850.txt', '38520726.txt', '35551658.txt', '38279145.txt', '38023712.txt']",INTERACTS
t cells,long-term cell-mediated anti-tumor immunity,activate,1,1,['35592358.txt'],INTERACTS
t cells,immune-mediated anti-tumor immunity,activate,1,1,['35592358.txt'],INTERACTS
t cells,cell-mediated immunity,activate,1,1,['35592358.txt'],INTERACTS
t cells,immuno-metabolic regulation,activate,1,1,['35592358.txt'],INTERACTS
t cells,metabolic exhaustion,inhibit,1,1,['35592358.txt'],INTERACTS
t cells,th2 cells,activate,1,1,['38797049.txt'],INTERACTS
t cells,autoimmune diseases,inhibit,2,2,"['39000278.txt', '38911455.txt']",INTERACTS
t cells,autoimmune,activate,6,6,"['35059842.txt', '37673631.txt', '35708697.txt', '35145298.txt', '37506196.txt', '38341270.txt']",INTERACTS
t cells,diseases,inhibit,1,1,['38136283.txt'],INTERACTS
t cells,anemia,activate,1,1,['37673631.txt'],INTERACTS
t cells,immune suppression,activate,1,1,['34841705.txt'],INTERACTS
t cells,car t cells,inhibit,1,1,['36209973.txt'],INTERACTS
t cells,cancer,activate,58,58,"['35272215.txt', '35007698.txt', '34768814.txt', '36056452.txt', '38536129.txt', '38341270.txt', '35149294.txt', '38549366.txt', '35784280.txt', '38042584.txt', '39038917.txt', '35466423.txt', '35406543.txt', '38964783.txt', '34831046.txt', '39105847.txt', '38696074.txt', '37567033.txt', '39231214.txt', '37821656.txt', '38698265.txt', '37112747.txt', '37153571.txt', '38070105.txt', '37921552.txt', '38912057.txt', '37251372.txt', '36146629.txt', '39074471.txt', '36442096.txt', '36206755.txt', '38070119.txt', '36032129.txt', '37040070.txt', '38411744.txt', '39079777.txt', '37515916.txt', '38962811.txt', '39220881.txt', '38920969.txt', '34889384.txt', '35746487.txt', '38848368.txt', '37317967.txt', '35705312.txt', '36047968.txt', '38955422.txt', '34899748.txt', '37908366.txt', '35588939.txt', '38837666.txt', '38886844.txt', '38070156.txt', '38072801.txt', '36015256.txt', '38750365.txt', '39068665.txt', '39015576.txt']",INTERACTS
